ts_exchange,price,size,trade_id,cond
2025-11-20T09:48:55,180.263,174,AAPL-2025-11-20-227,N
2025-11-20T09:49:00,180.295,184,AAPL-2025-11-20-228,N
2025-11-20T09:49:05,180.23,197,AAPL-2025-11-20-229,N
2025-11-20T09:49:10,180.175,309,AAPL-2025-11-20-230,N
2025-11-20T09:49:15,180.14,191,AAPL-2025-11-20-231,N
2025-11-20T09:49:20,180.149,185,AAPL-2025-11-20-232,N
2025-11-20T09:49:25,180.139,221,AAPL-2025-11-20-233,N
2025-11-20T09:49:30,180.194,238,AAPL-2025-11-20-234,N
2025-11-20T09:49:35,180.247,147,AAPL-2025-11-20-235,N
2025-11-20T09:49:40,180.259,207,AAPL-2025-11-20-236,N
2025-11-20T09:49:45,180.271,268,AAPL-2025-11-20-237,N
2025-11-20T09:49:50,180.263,179,AAPL-2025-11-20-238,N
2025-11-20T09:49:55,180.283,111,AAPL-2025-11-20-239,N
2025-11-20T09:50:00,180.274,193,AAPL-2025-11-20-240,N
2025-11-20T09:50:05,180.241,252,AAPL-2025-11-20-241,N
2025-11-20T09:50:10,180.203,193,AAPL-2025-11-20-242,N
2025-11-20T09:50:15,180.213,267,AAPL-2025-11-20-243,N
2025-11-20T09:50:20,180.213,246,AAPL-2025-11-20-244,N
2025-11-20T09:50:25,180.238,206,AAPL-2025-11-20-245,N
2025-11-20T09:50:30,180.199,128,AAPL-2025-11-20-246,N
2025-11-20T09:50:35,180.203,172,AAPL-2025-11-20-247,N
2025-11-20T09:50:40,180.236,237,AAPL-2025-11-20-248,N
2025-11-20T09:50:45,180.229,142,AAPL-2025-11-20-249,N
2025-11-20T09:50:50,180.247,149,AAPL-2025-11-20-250,N
2025-11-20T09:50:55,180.22,151,AAPL-2025-11-20-251,N
2025-11-20T09:51:00,180.215,258,AAPL-2025-11-20-252,N
2025-11-20T09:51:05,180.215,177,AAPL-2025-11-20-253,N
2025-11-20T09:51:10,180.16,227,AAPL-2025-11-20-254,N
2025-11-20T09:51:15,180.132,205,AAPL-2025-11-20-255,N
2025-11-20T09:51:20,180.119,241,AAPL-2025-11-20-256,N
2025-11-20T09:51:25,180.113,197,AAPL-2025-11-20-257,N
2025-11-20T09:51:30,180.131,305,AAPL-2025-11-20-258,N
2025-11-20T09:51:35,180.163,195,AAPL-2025-11-20-259,N
2025-11-20T09:51:40,180.163,173,AAPL-2025-11-20-260,N
2025-11-20T09:51:45,180.129,172,AAPL-2025-11-20-261,N
2025-11-20T09:51:50,180.101,232,AAPL-2025-11-20-262,N
2025-11-20T09:51:55,180.062,266,AAPL-2025-11-20-263,N
2025-11-20T09:52:00,180.089,201,AAPL-2025-11-20-264,N
2025-11-20T09:52:05,180.089,172,AAPL-2025-11-20-265,N
2025-11-20T09:52:10,180.099,254,AAPL-2025-11-20-266,N
2025-11-20T09:52:15,180.074,123,AAPL-2025-11-20-267,N
2025-11-20T09:52:20,180.099,216,AAPL-2025-11-20-268,N
2025-11-20T09:52:25,180.059,163,AAPL-2025-11-20-269,N
2025-11-20T09:52:30,180.028,163,AAPL-2025-11-20-270,N
2025-11-20T09:52:35,180.016,186,AAPL-2025-11-20-271,N
2025-11-20T09:52:40,179.993,162,AAPL-2025-11-20-272,N
2025-11-20T09:52:45,179.985,208,AAPL-2025-11-20-273,N
2025-11-20T09:52:50,179.973,257,AAPL-2025-11-20-274,N
2025-11-20T09:52:55,179.991,120,AAPL-2025-11-20-275,N
2025-11-20T09:53:00,180.01,230,AAPL-2025-11-20-276,N
2025-11-20T09:53:05,179.995,125,AAPL-2025-11-20-277,N
2025-11-20T09:53:10,179.995,199,AAPL-2025-11-20-278,N
2025-11-20T09:53:15,179.955,127,AAPL-2025-11-20-279,N
2025-11-20T09:53:20,179.951,188,AAPL-2025-11-20-280,N
2025-11-20T09:53:25,179.936,195,AAPL-2025-11-20-281,N
2025-11-20T09:53:30,179.897,178,AAPL-2025-11-20-282,N
2025-11-20T09:53:35,179.916,182,AAPL-2025-11-20-283,N
2025-11-20T09:53:40,179.856,176,AAPL-2025-11-20-284,N
2025-11-20T09:53:45,179.817,213,AAPL-2025-11-20-285,N
2025-11-20T09:53:50,179.829,117,AAPL-2025-11-20-286,N
2025-11-20T09:53:55,179.856,144,AAPL-2025-11-20-287,N
2025-11-20T09:54:00,179.912,197,AAPL-2025-11-20-288,N
2025-11-20T09:54:05,179.867,142,AAPL-2025-11-20-289,N
2025-11-20T09:54:10,179.88,180,AAPL-2025-11-20-290,N
2025-11-20T09:54:15,179.876,280,AAPL-2025-11-20-291,N
2025-11-20T09:54:20,179.851,202,AAPL-2025-11-20-292,N
2025-11-20T09:54:25,179.902,213,AAPL-2025-11-20-293,N
2025-11-20T09:54:30,179.844,225,AAPL-2025-11-20-294,N
2025-11-20T09:54:35,179.803,270,AAPL-2025-11-20-295,N
2025-11-20T09:54:40,179.773,348,AAPL-2025-11-20-296,N
2025-11-20T09:54:45,179.826,160,AAPL-2025-11-20-297,N
2025-11-20T09:54:50,179.826,237,AAPL-2025-11-20-298,N
2025-11-20T09:54:55,179.855,222,AAPL-2025-11-20-299,N
2025-11-20T09:55:00,179.9,193,AAPL-2025-11-20-300,N
2025-11-20T09:55:05,179.887,182,AAPL-2025-11-20-301,N
2025-11-20T09:55:10,179.917,218,AAPL-2025-11-20-302,N
2025-11-20T09:55:15,179.928,239,AAPL-2025-11-20-303,N
2025-11-20T09:55:20,179.854,215,AAPL-2025-11-20-304,N
2025-11-20T09:55:25,179.862,283,AAPL-2025-11-20-305,N
2025-11-20T09:55:30,179.807,277,AAPL-2025-11-20-306,N
2025-11-20T09:55:35,179.81,224,AAPL-2025-11-20-307,N
2025-11-20T09:55:40,179.87,228,AAPL-2025-11-20-308,N
2025-11-20T09:55:45,179.884,212,AAPL-2025-11-20-309,N
2025-11-20T09:55:50,179.867,198,AAPL-2025-11-20-310,N
2025-11-20T09:55:55,179.841,197,AAPL-2025-11-20-311,N
2025-11-20T09:56:00,179.757,221,AAPL-2025-11-20-312,N
2025-11-20T09:56:05,179.753,183,AAPL-2025-11-20-313,N
2025-11-20T09:56:10,179.761,128,AAPL-2025-11-20-314,N
2025-11-20T09:56:15,179.83,194,AAPL-2025-11-20-315,N
2025-11-20T09:56:20,179.825,151,AAPL-2025-11-20-316,N
2025-11-20T09:56:25,179.826,269,AAPL-2025-11-20-317,N
2025-11-20T09:56:30,179.863,242,AAPL-2025-11-20-318,N
2025-11-20T09:56:35,179.883,182,AAPL-2025-11-20-319,N
2025-11-20T09:56:40,179.83,189,AAPL-2025-11-20-320,N
2025-11-20T09:56:45,179.822,252,AAPL-2025-11-20-321,N
2025-11-20T09:56:50,179.833,280,AAPL-2025-11-20-322,N
2025-11-20T09:56:55,179.876,177,AAPL-2025-11-20-323,N
2025-11-20T09:57:00,179.812,269,AAPL-2025-11-20-324,N
2025-11-20T09:57:05,179.86,131,AAPL-2025-11-20-325,N
2025-11-20T09:57:10,179.915,219,AAPL-2025-11-20-326,N
2025-11-20T09:57:15,179.921,280,AAPL-2025-11-20-327,N
2025-11-20T09:57:20,179.969,232,AAPL-2025-11-20-328,N
2025-11-20T09:57:25,179.986,230,AAPL-2025-11-20-329,N
2025-11-20T09:57:30,179.972,197,AAPL-2025-11-20-330,N
2025-11-20T09:57:35,179.939,183,AAPL-2025-11-20-331,N
2025-11-20T09:57:40,179.926,168,AAPL-2025-11-20-332,N
2025-11-20T09:57:45,179.931,183,AAPL-2025-11-20-333,N
2025-11-20T09:57:50,179.949,118,AAPL-2025-11-20-334,N
2025-11-20T09:57:55,179.945,206,AAPL-2025-11-20-335,N
2025-11-20T09:58:00,179.934,191,AAPL-2025-11-20-336,N
2025-11-20T09:58:05,179.877,217,AAPL-2025-11-20-337,N
2025-11-20T09:58:10,179.9,224,AAPL-2025-11-20-338,N
2025-11-20T09:58:15,179.937,210,AAPL-2025-11-20-339,N
2025-11-20T09:58:20,179.954,207,AAPL-2025-11-20-340,N
2025-11-20T09:58:25,179.979,121,AAPL-2025-11-20-341,N
2025-11-20T09:58:30,179.947,279,AAPL-2025-11-20-342,N
2025-11-20T09:58:35,179.858,192,AAPL-2025-11-20-343,N
2025-11-20T09:58:40,179.901,195,AAPL-2025-11-20-344,N
2025-11-20T09:58:45,179.886,206,AAPL-2025-11-20-345,N
2025-11-20T09:58:50,179.873,201,AAPL-2025-11-20-346,N
2025-11-20T09:58:55,179.849,255,AAPL-2025-11-20-347,N
2025-11-20T09:59:00,179.9,193,AAPL-2025-11-20-348,N
2025-11-20T09:59:05,179.85,173,AAPL-2025-11-20-349,N
2025-11-20T09:59:10,179.843,225,AAPL-2025-11-20-350,N
2025-11-20T09:59:15,179.807,161,AAPL-2025-11-20-351,N
2025-11-20T09:59:20,179.826,246,AAPL-2025-11-20-352,N
2025-11-20T09:59:25,179.803,133,AAPL-2025-11-20-353,N
2025-11-20T09:59:30,179.921,239,AAPL-2025-11-20-354,N
2025-11-20T09:59:35,179.912,243,AAPL-2025-11-20-355,N
2025-11-20T09:59:40,179.907,243,AAPL-2025-11-20-356,N
2025-11-20T09:59:45,179.913,204,AAPL-2025-11-20-357,N
2025-11-20T09:59:50,179.909,127,AAPL-2025-11-20-358,N
2025-11-20T09:59:55,179.979,152,AAPL-2025-11-20-359,N
2025-11-20T10:00:00,179.93,189,AAPL-2025-11-20-360,N
2025-11-20T10:00:05,179.895,197,AAPL-2025-11-20-361,N
2025-11-20T10:00:10,179.92,249,AAPL-2025-11-20-362,N
2025-11-20T10:00:15,179.949,184,AAPL-2025-11-20-363,N
2025-11-20T10:00:20,179.951,220,AAPL-2025-11-20-364,N
2025-11-20T10:00:25,179.888,228,AAPL-2025-11-20-365,N
2025-11-20T10:00:30,179.835,302,AAPL-2025-11-20-366,N
2025-11-20T10:00:35,179.821,190,AAPL-2025-11-20-367,N
2025-11-20T10:00:40,179.793,168,AAPL-2025-11-20-368,N
2025-11-20T10:00:45,179.875,247,AAPL-2025-11-20-369,N
2025-11-20T10:00:50,179.819,275,AAPL-2025-11-20-370,N
2025-11-20T10:00:55,179.862,185,AAPL-2025-11-20-371,N
2025-11-20T10:01:00,179.873,199,AAPL-2025-11-20-372,N
2025-11-20T10:01:05,179.944,160,AAPL-2025-11-20-373,N
2025-11-20T10:01:10,179.949,178,AAPL-2025-11-20-374,N
2025-11-20T10:01:15,179.898,309,AAPL-2025-11-20-375,N
2025-11-20T10:01:20,179.855,211,AAPL-2025-11-20-376,N
2025-11-20T10:01:25,179.792,180,AAPL-2025-11-20-377,N
2025-11-20T10:01:30,179.808,158,AAPL-2025-11-20-378,N
2025-11-20T10:01:35,179.829,186,AAPL-2025-11-20-379,N
2025-11-20T10:01:40,179.87,268,AAPL-2025-11-20-380,N
2025-11-20T10:01:45,179.849,203,AAPL-2025-11-20-381,N
2025-11-20T10:01:50,179.856,230,AAPL-2025-11-20-382,N
2025-11-20T10:01:55,179.856,209,AAPL-2025-11-20-383,N
2025-11-20T10:02:00,179.848,205,AAPL-2025-11-20-384,N
2025-11-20T10:02:05,179.894,232,AAPL-2025-11-20-385,N
2025-11-20T10:02:10,179.92,236,AAPL-2025-11-20-386,N
2025-11-20T10:02:15,179.914,215,AAPL-2025-11-20-387,N
2025-11-20T10:02:20,179.875,263,AAPL-2025-11-20-388,N
2025-11-20T10:02:25,179.775,195,AAPL-2025-11-20-389,N
2025-11-20T10:02:30,179.816,131,AAPL-2025-11-20-390,N
2025-11-20T10:02:35,179.83,165,AAPL-2025-11-20-391,N
2025-11-20T10:02:40,179.817,247,AAPL-2025-11-20-392,N
2025-11-20T10:02:45,179.824,98,AAPL-2025-11-20-393,N
2025-11-20T10:02:50,179.789,248,AAPL-2025-11-20-394,N
2025-11-20T10:02:55,179.805,287,AAPL-2025-11-20-395,N
2025-11-20T10:03:00,179.866,182,AAPL-2025-11-20-396,N
2025-11-20T10:03:05,179.956,201,AAPL-2025-11-20-397,N
