ts_exchange,price,size,trade_id,cond
2025-11-19T09:33:25,180.188,212,AAPL-2025-11-19-41,N
2025-11-19T09:33:30,180.203,189,AAPL-2025-11-19-42,N
2025-11-19T09:33:35,180.227,194,AAPL-2025-11-19-43,N
2025-11-19T09:33:40,180.228,212,AAPL-2025-11-19-44,N
2025-11-19T09:33:45,180.261,166,AAPL-2025-11-19-45,N
2025-11-19T09:33:50,180.244,166,AAPL-2025-11-19-46,N
2025-11-19T09:33:55,180.232,271,AAPL-2025-11-19-47,N
2025-11-19T09:34:00,180.252,143,AAPL-2025-11-19-48,N
2025-11-19T09:34:05,180.231,218,AAPL-2025-11-19-49,N
2025-11-19T09:34:10,180.198,163,AAPL-2025-11-19-50,N
2025-11-19T09:34:15,180.247,169,AAPL-2025-11-19-51,N
2025-11-19T09:34:20,180.281,262,AAPL-2025-11-19-52,N
2025-11-19T09:34:25,180.255,155,AAPL-2025-11-19-53,N
2025-11-19T09:34:30,180.245,145,AAPL-2025-11-19-54,N
2025-11-19T09:34:35,180.249,189,AAPL-2025-11-19-55,N
2025-11-19T09:34:40,180.262,269,AAPL-2025-11-19-56,N
2025-11-19T09:34:45,180.291,224,AAPL-2025-11-19-57,N
2025-11-19T09:34:50,180.221,222,AAPL-2025-11-19-58,N
2025-11-19T09:34:55,180.283,49,AAPL-2025-11-19-59,N
2025-11-19T09:35:00,180.307,192,AAPL-2025-11-19-60,N
2025-11-19T09:35:05,180.277,240,AAPL-2025-11-19-61,N
2025-11-19T09:35:10,180.338,238,AAPL-2025-11-19-62,N
2025-11-19T09:35:15,180.325,152,AAPL-2025-11-19-63,N
2025-11-19T09:35:20,180.33,243,AAPL-2025-11-19-64,N
2025-11-19T09:35:25,180.316,185,AAPL-2025-11-19-65,N
2025-11-19T09:35:30,180.418,253,AAPL-2025-11-19-66,N
2025-11-19T09:35:35,180.46,126,AAPL-2025-11-19-67,N
2025-11-19T09:35:40,180.434,203,AAPL-2025-11-19-68,N
2025-11-19T09:35:45,180.398,280,AAPL-2025-11-19-69,N
2025-11-19T09:35:50,180.449,173,AAPL-2025-11-19-70,N
2025-11-19T09:35:55,180.513,199,AAPL-2025-11-19-71,N
2025-11-19T09:36:00,180.607,207,AAPL-2025-11-19-72,N
2025-11-19T09:36:05,180.628,269,AAPL-2025-11-19-73,N
2025-11-19T09:36:10,180.674,225,AAPL-2025-11-19-74,N
2025-11-19T09:36:15,180.669,225,AAPL-2025-11-19-75,N
2025-11-19T09:36:20,180.639,207,AAPL-2025-11-19-76,N
2025-11-19T09:36:25,180.599,110,AAPL-2025-11-19-77,N
2025-11-19T09:36:30,180.601,263,AAPL-2025-11-19-78,N
2025-11-19T09:36:35,180.634,195,AAPL-2025-11-19-79,N
2025-11-19T09:36:40,180.697,171,AAPL-2025-11-19-80,N
2025-11-19T09:36:45,180.628,90,AAPL-2025-11-19-81,N
2025-11-19T09:36:50,180.585,240,AAPL-2025-11-19-82,N
2025-11-19T09:36:55,180.562,223,AAPL-2025-11-19-83,N
2025-11-19T09:37:00,180.622,144,AAPL-2025-11-19-84,N
2025-11-19T09:37:05,180.639,226,AAPL-2025-11-19-85,N
2025-11-19T09:37:10,180.608,267,AAPL-2025-11-19-86,N
2025-11-19T09:37:15,180.598,180,AAPL-2025-11-19-87,N
2025-11-19T09:37:20,180.674,226,AAPL-2025-11-19-88,N
2025-11-19T09:37:25,180.707,267,AAPL-2025-11-19-89,N
2025-11-19T09:37:30,180.684,262,AAPL-2025-11-19-90,N
2025-11-19T09:37:35,180.666,172,AAPL-2025-11-19-91,N
2025-11-19T09:37:40,180.656,168,AAPL-2025-11-19-92,N
2025-11-19T09:37:45,180.686,213,AAPL-2025-11-19-93,N
2025-11-19T09:37:50,180.668,233,AAPL-2025-11-19-94,N
2025-11-19T09:37:55,180.658,183,AAPL-2025-11-19-95,N
2025-11-19T09:38:00,180.66,223,AAPL-2025-11-19-96,N
2025-11-19T09:38:05,180.674,181,AAPL-2025-11-19-97,N
2025-11-19T09:38:10,180.704,188,AAPL-2025-11-19-98,N
2025-11-19T09:38:15,180.681,126,AAPL-2025-11-19-99,N
2025-11-19T09:38:20,180.716,200,AAPL-2025-11-19-100,N
2025-11-19T09:38:25,180.724,252,AAPL-2025-11-19-101,N
2025-11-19T09:38:30,180.707,131,AAPL-2025-11-19-102,N
2025-11-19T09:38:35,180.709,215,AAPL-2025-11-19-103,N
2025-11-19T09:38:40,180.7,273,AAPL-2025-11-19-104,N
2025-11-19T09:38:45,180.61,256,AAPL-2025-11-19-105,N
2025-11-19T09:38:50,180.638,222,AAPL-2025-11-19-106,N
2025-11-19T09:38:55,180.518,264,AAPL-2025-11-19-107,N
2025-11-19T09:39:00,180.481,174,AAPL-2025-11-19-108,N
2025-11-19T09:39:05,180.475,220,AAPL-2025-11-19-109,N
2025-11-19T09:39:10,180.498,244,AAPL-2025-11-19-110,N
2025-11-19T09:39:15,180.527,212,AAPL-2025-11-19-111,N
2025-11-19T09:39:20,180.542,145,AAPL-2025-11-19-112,N
2025-11-19T09:39:25,180.515,244,AAPL-2025-11-19-113,N
2025-11-19T09:39:30,180.545,236,AAPL-2025-11-19-114,N
2025-11-19T09:39:35,180.527,245,AAPL-2025-11-19-115,N
2025-11-19T09:39:40,180.485,253,AAPL-2025-11-19-116,N
2025-11-19T09:39:45,180.475,284,AAPL-2025-11-19-117,N
2025-11-19T09:39:50,180.42,288,AAPL-2025-11-19-118,N
2025-11-19T09:39:55,180.407,181,AAPL-2025-11-19-119,N
2025-11-19T09:40:00,180.414,165,AAPL-2025-11-19-120,N
2025-11-19T09:40:05,180.412,163,AAPL-2025-11-19-121,N
2025-11-19T09:40:10,180.387,224,AAPL-2025-11-19-122,N
2025-11-19T09:40:15,180.354,161,AAPL-2025-11-19-123,N
2025-11-19T09:40:20,180.305,174,AAPL-2025-11-19-124,N
2025-11-19T09:40:25,180.352,157,AAPL-2025-11-19-125,N
2025-11-19T09:40:30,180.325,209,AAPL-2025-11-19-126,N
2025-11-19T09:40:35,180.312,311,AAPL-2025-11-19-127,N
2025-11-19T09:40:40,180.306,216,AAPL-2025-11-19-128,N
2025-11-19T09:40:45,180.34,246,AAPL-2025-11-19-129,N
2025-11-19T09:40:50,180.349,191,AAPL-2025-11-19-130,N
2025-11-19T09:40:55,180.422,195,AAPL-2025-11-19-131,N
2025-11-19T09:41:00,180.406,167,AAPL-2025-11-19-132,N
2025-11-19T09:41:05,180.343,241,AAPL-2025-11-19-133,N
2025-11-19T09:41:10,180.259,199,AAPL-2025-11-19-134,N
2025-11-19T09:41:15,180.251,311,AAPL-2025-11-19-135,N
2025-11-19T09:41:20,180.185,154,AAPL-2025-11-19-136,N
2025-11-19T09:41:25,180.18,190,AAPL-2025-11-19-137,N
2025-11-19T09:41:30,180.161,195,AAPL-2025-11-19-138,N
2025-11-19T09:41:35,180.115,217,AAPL-2025-11-19-139,N
2025-11-19T09:41:40,180.032,198,AAPL-2025-11-19-140,N
2025-11-19T09:41:45,180.01,250,AAPL-2025-11-19-141,N
2025-11-19T09:41:50,180.073,183,AAPL-2025-11-19-142,N
2025-11-19T09:41:55,180.123,184,AAPL-2025-11-19-143,N
2025-11-19T09:42:00,180.088,287,AAPL-2025-11-19-144,N
2025-11-19T09:42:05,180.107,200,AAPL-2025-11-19-145,N
2025-11-19T09:42:10,180.132,213,AAPL-2025-11-19-146,N
2025-11-19T09:42:15,180.129,133,AAPL-2025-11-19-147,N
2025-11-19T09:42:20,180.12,231,AAPL-2025-11-19-148,N
2025-11-19T09:42:25,180.115,245,AAPL-2025-11-19-149,N
2025-11-19T09:42:30,180.129,156,AAPL-2025-11-19-150,N
2025-11-19T09:42:35,180.082,192,AAPL-2025-11-19-151,N
2025-11-19T09:42:40,180.063,216,AAPL-2025-11-19-152,N
2025-11-19T09:42:45,180.037,169,AAPL-2025-11-19-153,N
2025-11-19T09:42:50,180.075,207,AAPL-2025-11-19-154,N
2025-11-19T09:42:55,180.049,200,AAPL-2025-11-19-155,N
2025-11-19T09:43:00,180.099,214,AAPL-2025-11-19-156,N
2025-11-19T09:43:05,180.12,162,AAPL-2025-11-19-157,N
2025-11-19T09:43:10,180.157,315,AAPL-2025-11-19-158,N
2025-11-19T09:43:15,180.129,140,AAPL-2025-11-19-159,N
2025-11-19T09:43:20,180.135,243,AAPL-2025-11-19-160,N
2025-11-19T09:43:25,180.132,147,AAPL-2025-11-19-161,N
2025-11-19T09:43:30,180.128,229,AAPL-2025-11-19-162,N
2025-11-19T09:43:35,180.113,230,AAPL-2025-11-19-163,N
2025-11-19T09:43:40,180.155,212,AAPL-2025-11-19-164,N
2025-11-19T09:43:45,180.154,241,AAPL-2025-11-19-165,N
2025-11-19T09:43:50,180.123,152,AAPL-2025-11-19-166,N
2025-11-19T09:43:55,180.114,175,AAPL-2025-11-19-167,N
2025-11-19T09:44:00,180.085,291,AAPL-2025-11-19-168,N
2025-11-19T09:44:05,180.163,182,AAPL-2025-11-19-169,N
2025-11-19T09:44:10,180.166,190,AAPL-2025-11-19-170,N
2025-11-19T09:44:15,180.206,265,AAPL-2025-11-19-171,N
2025-11-19T09:44:20,180.142,223,AAPL-2025-11-19-172,N
2025-11-19T09:44:25,180.095,287,AAPL-2025-11-19-173,N
2025-11-19T09:44:30,180.111,158,AAPL-2025-11-19-174,N
2025-11-19T09:44:35,180.102,185,AAPL-2025-11-19-175,N
2025-11-19T09:44:40,180.121,252,AAPL-2025-11-19-176,N
2025-11-19T09:44:45,180.08,291,AAPL-2025-11-19-177,N
2025-11-19T09:44:50,180.138,156,AAPL-2025-11-19-178,N
2025-11-19T09:44:55,180.14,285,AAPL-2025-11-19-179,N
2025-11-19T09:45:00,180.185,183,AAPL-2025-11-19-180,N
2025-11-19T09:45:05,180.214,349,AAPL-2025-11-19-181,N
2025-11-19T09:45:10,180.218,168,AAPL-2025-11-19-182,N
2025-11-19T09:45:15,180.224,212,AAPL-2025-11-19-183,N
2025-11-19T09:45:20,180.205,222,AAPL-2025-11-19-184,N
2025-11-19T09:45:25,180.16,166,AAPL-2025-11-19-185,N
2025-11-19T09:45:30,180.187,112,AAPL-2025-11-19-186,N
2025-11-19T09:45:35,180.22,99,AAPL-2025-11-19-187,N
2025-11-19T09:45:40,180.158,175,AAPL-2025-11-19-188,N
2025-11-19T09:45:45,180.168,266,AAPL-2025-11-19-189,N
2025-11-19T09:45:50,180.17,187,AAPL-2025-11-19-190,N
2025-11-19T09:45:55,180.191,156,AAPL-2025-11-19-191,N
2025-11-19T09:46:00,180.196,140,AAPL-2025-11-19-192,N
2025-11-19T09:46:05,180.199,193,AAPL-2025-11-19-193,N
2025-11-19T09:46:10,180.17,208,AAPL-2025-11-19-194,N
2025-11-19T09:46:15,180.176,258,AAPL-2025-11-19-195,N
2025-11-19T09:46:20,180.118,196,AAPL-2025-11-19-196,N
2025-11-19T09:46:25,180.09,243,AAPL-2025-11-19-197,N
2025-11-19T09:46:30,180.117,225,AAPL-2025-11-19-198,N
2025-11-19T09:46:35,180.092,244,AAPL-2025-11-19-199,N
2025-11-19T09:46:40,180.037,113,AAPL-2025-11-19-200,N
2025-11-19T09:46:45,179.991,198,AAPL-2025-11-19-201,N
2025-11-19T09:46:50,180.015,51,AAPL-2025-11-19-202,N
2025-11-19T09:46:55,180.063,206,AAPL-2025-11-19-203,N
2025-11-19T09:47:00,180.007,205,AAPL-2025-11-19-204,N
2025-11-19T09:47:05,180.046,229,AAPL-2025-11-19-205,N
2025-11-19T09:47:10,180.085,131,AAPL-2025-11-19-206,N
2025-11-19T09:47:15,180.071,153,AAPL-2025-11-19-207,N
2025-11-19T09:47:20,180.132,231,AAPL-2025-11-19-208,N
2025-11-19T09:47:25,180.235,176,AAPL-2025-11-19-209,N
2025-11-19T09:47:30,180.209,192,AAPL-2025-11-19-210,N
2025-11-19T09:47:35,180.258,181,AAPL-2025-11-19-211,N
2025-11-19T09:47:40,180.263,204,AAPL-2025-11-19-212,N
2025-11-19T09:47:45,180.264,167,AAPL-2025-11-19-213,N
2025-11-19T09:47:50,180.259,190,AAPL-2025-11-19-214,N
2025-11-19T09:47:55,180.259,247,AAPL-2025-11-19-215,N
2025-11-19T09:48:00,180.323,157,AAPL-2025-11-19-216,N
2025-11-19T09:48:05,180.309,158,AAPL-2025-11-19-217,N
2025-11-19T09:48:10,180.315,173,AAPL-2025-11-19-218,N
2025-11-19T09:48:15,180.324,255,AAPL-2025-11-19-219,N
2025-11-19T09:48:20,180.233,224,AAPL-2025-11-19-220,N
2025-11-19T09:48:25,180.216,223,AAPL-2025-11-19-221,N
2025-11-19T09:48:30,180.184,259,AAPL-2025-11-19-222,N
2025-11-19T09:48:35,180.217,228,AAPL-2025-11-19-223,N
2025-11-19T09:48:40,180.245,162,AAPL-2025-11-19-224,N
2025-11-19T09:48:45,180.223,237,AAPL-2025-11-19-225,N
2025-11-19T09:48:50,180.195,272,AAPL-2025-11-19-226,N
2025-11-19T09:48:55,180.184,225,AAPL-2025-11-19-227,N
2025-11-19T09:49:00,180.259,164,AAPL-2025-11-19-228,N
2025-11-19T09:49:05,180.262,252,AAPL-2025-11-19-229,N
2025-11-19T09:49:10,180.296,183,AAPL-2025-11-19-230,N
2025-11-19T09:49:15,180.278,188,AAPL-2025-11-19-231,N
2025-11-19T09:49:20,180.33,186,AAPL-2025-11-19-232,N
2025-11-19T09:49:25,180.333,178,AAPL-2025-11-19-233,N
2025-11-19T09:49:30,180.358,207,AAPL-2025-11-19-234,N
2025-11-19T09:49:35,180.322,151,AAPL-2025-11-19-235,N
2025-11-19T09:49:40,180.25,158,AAPL-2025-11-19-236,N
2025-11-19T09:49:45,180.278,266,AAPL-2025-11-19-237,N
2025-11-19T09:49:50,180.303,227,AAPL-2025-11-19-238,N
2025-11-19T09:49:55,180.299,238,AAPL-2025-11-19-239,N
2025-11-19T09:50:00,180.309,290,AAPL-2025-11-19-240,N
2025-11-19T09:50:05,180.305,267,AAPL-2025-11-19-241,N
2025-11-19T09:50:10,180.337,236,AAPL-2025-11-19-242,N
2025-11-19T09:50:15,180.264,246,AAPL-2025-11-19-243,N
2025-11-19T09:50:20,180.26,177,AAPL-2025-11-19-244,N
2025-11-19T09:50:25,180.206,199,AAPL-2025-11-19-245,N
2025-11-19T09:50:30,180.207,134,AAPL-2025-11-19-246,N
2025-11-19T09:50:35,180.154,224,AAPL-2025-11-19-247,N
2025-11-19T09:50:40,180.186,209,AAPL-2025-11-19-248,N
2025-11-19T09:50:45,180.227,195,AAPL-2025-11-19-249,N
2025-11-19T09:50:50,180.225,154,AAPL-2025-11-19-250,N
2025-11-19T09:50:55,180.169,292,AAPL-2025-11-19-251,N
2025-11-19T09:51:00,180.21,130,AAPL-2025-11-19-252,N
2025-11-19T09:51:05,180.215,194,AAPL-2025-11-19-253,N
2025-11-19T09:51:10,180.206,179,AAPL-2025-11-19-254,N
2025-11-19T09:51:15,180.219,240,AAPL-2025-11-19-255,N
2025-11-19T09:51:20,180.234,193,AAPL-2025-11-19-256,N
2025-11-19T09:51:25,180.228,246,AAPL-2025-11-19-257,N
2025-11-19T09:51:30,180.245,203,AAPL-2025-11-19-258,N
2025-11-19T09:51:35,180.243,217,AAPL-2025-11-19-259,N
2025-11-19T09:51:40,180.227,241,AAPL-2025-11-19-260,N
2025-11-19T09:51:45,180.188,179,AAPL-2025-11-19-261,N
2025-11-19T09:51:50,180.21,143,AAPL-2025-11-19-262,N
2025-11-19T09:51:55,180.153,203,AAPL-2025-11-19-263,N
2025-11-19T09:52:00,180.092,135,AAPL-2025-11-19-264,N
2025-11-19T09:52:05,180.119,189,AAPL-2025-11-19-265,N
2025-11-19T09:52:10,180.166,139,AAPL-2025-11-19-266,N
2025-11-19T09:52:15,180.162,219,AAPL-2025-11-19-267,N
2025-11-19T09:52:20,180.12,251,AAPL-2025-11-19-268,N
2025-11-19T09:52:25,180.138,119,AAPL-2025-11-19-269,N
2025-11-19T09:52:30,180.137,219,AAPL-2025-11-19-270,N
2025-11-19T09:52:35,180.116,126,AAPL-2025-11-19-271,N
2025-11-19T09:52:40,180.126,310,AAPL-2025-11-19-272,N
2025-11-19T09:52:45,180.112,278,AAPL-2025-11-19-273,N
2025-11-19T09:52:50,180.085,210,AAPL-2025-11-19-274,N
2025-11-19T09:52:55,180.113,199,AAPL-2025-11-19-275,N
2025-11-19T09:53:00,180.102,236,AAPL-2025-11-19-276,N
2025-11-19T09:53:05,180.17,215,AAPL-2025-11-19-277,N
2025-11-19T09:53:10,180.151,190,AAPL-2025-11-19-278,N
2025-11-19T09:53:15,180.242,206,AAPL-2025-11-19-279,N
2025-11-19T09:53:20,180.221,142,AAPL-2025-11-19-280,N
2025-11-19T09:53:25,180.155,218,AAPL-2025-11-19-281,N
2025-11-19T09:53:30,180.179,180,AAPL-2025-11-19-282,N
2025-11-19T09:53:35,180.178,141,AAPL-2025-11-19-283,N
2025-11-19T09:53:40,180.183,224,AAPL-2025-11-19-284,N
2025-11-19T09:53:45,180.163,284,AAPL-2025-11-19-285,N
2025-11-19T09:53:50,180.133,214,AAPL-2025-11-19-286,N
2025-11-19T09:53:55,180.164,196,AAPL-2025-11-19-287,N
2025-11-19T09:54:00,180.157,128,AAPL-2025-11-19-288,N
2025-11-19T09:54:05,180.206,191,AAPL-2025-11-19-289,N
2025-11-19T09:54:10,180.225,233,AAPL-2025-11-19-290,N
2025-11-19T09:54:15,180.203,190,AAPL-2025-11-19-291,N
2025-11-19T09:54:20,180.251,144,AAPL-2025-11-19-292,N
2025-11-19T09:54:25,180.328,162,AAPL-2025-11-19-293,N
2025-11-19T09:54:30,180.285,206,AAPL-2025-11-19-294,N
2025-11-19T09:54:35,180.365,104,AAPL-2025-11-19-295,N
2025-11-19T09:54:40,180.36,223,AAPL-2025-11-19-296,N
2025-11-19T09:54:45,180.361,219,AAPL-2025-11-19-297,N
2025-11-19T09:54:50,180.335,170,AAPL-2025-11-19-298,N
2025-11-19T09:54:55,180.329,143,AAPL-2025-11-19-299,N
2025-11-19T09:55:00,180.328,180,AAPL-2025-11-19-300,N
2025-11-19T09:55:05,180.311,216,AAPL-2025-11-19-301,N
2025-11-19T09:55:10,180.245,188,AAPL-2025-11-19-302,N
2025-11-19T09:55:15,180.329,145,AAPL-2025-11-19-303,N
2025-11-19T09:55:20,180.375,202,AAPL-2025-11-19-304,N
2025-11-19T09:55:25,180.353,133,AAPL-2025-11-19-305,N
2025-11-19T09:55:30,180.358,272,AAPL-2025-11-19-306,N
2025-11-19T09:55:35,180.344,195,AAPL-2025-11-19-307,N
2025-11-19T09:55:40,180.381,217,AAPL-2025-11-19-308,N
2025-11-19T09:55:45,180.324,204,AAPL-2025-11-19-309,N
2025-11-19T09:55:50,180.379,198,AAPL-2025-11-19-310,N
2025-11-19T09:55:55,180.28,219,AAPL-2025-11-19-311,N
2025-11-19T09:56:00,180.273,108,AAPL-2025-11-19-312,N
2025-11-19T09:56:05,180.212,248,AAPL-2025-11-19-313,N
2025-11-19T09:56:10,180.186,154,AAPL-2025-11-19-314,N
2025-11-19T09:56:15,180.184,167,AAPL-2025-11-19-315,N
2025-11-19T09:56:20,180.188,189,AAPL-2025-11-19-316,N
2025-11-19T09:56:25,180.145,174,AAPL-2025-11-19-317,N
2025-11-19T09:56:30,180.161,202,AAPL-2025-11-19-318,N
2025-11-19T09:56:35,180.158,296,AAPL-2025-11-19-319,N
2025-11-19T09:56:40,180.184,242,AAPL-2025-11-19-320,N
2025-11-19T09:56:45,180.178,211,AAPL-2025-11-19-321,N
2025-11-19T09:56:50,180.163,238,AAPL-2025-11-19-322,N
2025-11-19T09:56:55,180.159,211,AAPL-2025-11-19-323,N
2025-11-19T09:57:00,180.164,199,AAPL-2025-11-19-324,N
2025-11-19T09:57:05,180.27,166,AAPL-2025-11-19-325,N
2025-11-19T09:57:10,180.246,234,AAPL-2025-11-19-326,N
2025-11-19T09:57:15,180.224,185,AAPL-2025-11-19-327,N
2025-11-19T09:57:20,180.185,224,AAPL-2025-11-19-328,N
2025-11-19T09:57:25,180.203,184,AAPL-2025-11-19-329,N
2025-11-19T09:57:30,180.229,107,AAPL-2025-11-19-330,N
2025-11-19T09:57:35,180.204,191,AAPL-2025-11-19-331,N
2025-11-19T09:57:40,180.161,112,AAPL-2025-11-19-332,N
2025-11-19T09:57:45,180.15,234,AAPL-2025-11-19-333,N
2025-11-19T09:57:50,180.197,172,AAPL-2025-11-19-334,N
2025-11-19T09:57:55,180.223,231,AAPL-2025-11-19-335,N
2025-11-19T09:58:00,180.267,182,AAPL-2025-11-19-336,N
2025-11-19T09:58:05,180.202,203,AAPL-2025-11-19-337,N
2025-11-19T09:58:10,180.166,163,AAPL-2025-11-19-338,N
2025-11-19T09:58:15,180.155,183,AAPL-2025-11-19-339,N
2025-11-19T09:58:20,180.16,235,AAPL-2025-11-19-340,N
2025-11-19T09:58:25,180.147,219,AAPL-2025-11-19-341,N
2025-11-19T09:58:30,180.147,246,AAPL-2025-11-19-342,N
2025-11-19T09:58:35,180.14,196,AAPL-2025-11-19-343,N
2025-11-19T09:58:40,180.127,191,AAPL-2025-11-19-344,N
2025-11-19T09:58:45,180.099,155,AAPL-2025-11-19-345,N
2025-11-19T09:58:50,180.127,145,AAPL-2025-11-19-346,N
2025-11-19T09:58:55,180.115,250,AAPL-2025-11-19-347,N
2025-11-19T09:59:00,180.102,241,AAPL-2025-11-19-348,N
2025-11-19T09:59:05,180.081,147,AAPL-2025-11-19-349,N
2025-11-19T09:59:10,180.024,265,AAPL-2025-11-19-350,N
2025-11-19T09:59:15,179.983,237,AAPL-2025-11-19-351,N
2025-11-19T09:59:20,179.947,265,AAPL-2025-11-19-352,N
2025-11-19T09:59:25,180.026,115,AAPL-2025-11-19-353,N
2025-11-19T09:59:30,179.987,238,AAPL-2025-11-19-354,N
2025-11-19T09:59:35,180.006,238,AAPL-2025-11-19-355,N
2025-11-19T09:59:40,179.985,299,AAPL-2025-11-19-356,N
2025-11-19T09:59:45,179.989,139,AAPL-2025-11-19-357,N
2025-11-19T09:59:50,179.98,139,AAPL-2025-11-19-358,N
2025-11-19T09:59:55,180.037,166,AAPL-2025-11-19-359,N
2025-11-19T10:00:00,180.055,176,AAPL-2025-11-19-360,N
2025-11-19T10:00:05,180.033,104,AAPL-2025-11-19-361,N
2025-11-19T10:00:10,180.054,264,AAPL-2025-11-19-362,N
2025-11-19T10:00:15,180.021,122,AAPL-2025-11-19-363,N
2025-11-19T10:00:20,180.05,117,AAPL-2025-11-19-364,N
2025-11-19T10:00:25,180.094,154,AAPL-2025-11-19-365,N
2025-11-19T10:00:30,180.054,212,AAPL-2025-11-19-366,N
2025-11-19T10:00:35,180.017,164,AAPL-2025-11-19-367,N
2025-11-19T10:00:40,180.03,78,AAPL-2025-11-19-368,N
2025-11-19T10:00:45,180.089,202,AAPL-2025-11-19-369,N
2025-11-19T10:00:50,180.042,149,AAPL-2025-11-19-370,N
2025-11-19T10:00:55,180.078,230,AAPL-2025-11-19-371,N
2025-11-19T10:01:00,180.128,165,AAPL-2025-11-19-372,N
2025-11-19T10:01:05,180.139,221,AAPL-2025-11-19-373,N
2025-11-19T10:01:10,180.164,256,AAPL-2025-11-19-374,N
2025-11-19T10:01:15,180.138,194,AAPL-2025-11-19-375,N
2025-11-19T10:01:20,180.116,197,AAPL-2025-11-19-376,N
2025-11-19T10:01:25,180.141,117,AAPL-2025-11-19-377,N
2025-11-19T10:01:30,180.181,143,AAPL-2025-11-19-378,N
2025-11-19T10:01:35,180.17,262,AAPL-2025-11-19-379,N
2025-11-19T10:01:40,180.182,216,AAPL-2025-11-19-380,N
2025-11-19T10:01:45,180.139,147,AAPL-2025-11-19-381,N
2025-11-19T10:01:50,180.173,170,AAPL-2025-11-19-382,N
2025-11-19T10:01:55,180.155,248,AAPL-2025-11-19-383,N
2025-11-19T10:02:00,180.118,213,AAPL-2025-11-19-384,N
2025-11-19T10:02:05,180.119,199,AAPL-2025-11-19-385,N
2025-11-19T10:02:10,180.1,171,AAPL-2025-11-19-386,N
2025-11-19T10:02:15,180.062,224,AAPL-2025-11-19-387,N
2025-11-19T10:02:20,180.038,248,AAPL-2025-11-19-388,N
2025-11-19T10:02:25,180.029,147,AAPL-2025-11-19-389,N
2025-11-19T10:02:30,180.021,179,AAPL-2025-11-19-390,N
2025-11-19T10:02:35,180.057,181,AAPL-2025-11-19-391,N
2025-11-19T10:02:40,180.047,270,AAPL-2025-11-19-392,N
2025-11-19T10:02:45,180.066,283,AAPL-2025-11-19-393,N
2025-11-19T10:02:50,180.111,155,AAPL-2025-11-19-394,N
2025-11-19T10:02:55,180.147,276,AAPL-2025-11-19-395,N
2025-11-19T10:03:00,180.202,249,AAPL-2025-11-19-396,N
2025-11-19T10:03:05,180.237,184,AAPL-2025-11-19-397,N
