ts_exchange,price,size,trade_id,cond
2025-11-20T09:36:50,299.444,220,00700.HK-2025-11-20-82,N
2025-11-20T09:36:55,299.493,294,00700.HK-2025-11-20-83,N
2025-11-20T09:37:00,299.479,162,00700.HK-2025-11-20-84,N
2025-11-20T09:37:05,299.425,159,00700.HK-2025-11-20-85,N
2025-11-20T09:37:10,299.421,217,00700.HK-2025-11-20-86,N
2025-11-20T09:37:15,299.437,241,00700.HK-2025-11-20-87,N
2025-11-20T09:37:20,299.438,272,00700.HK-2025-11-20-88,N
2025-11-20T09:37:25,299.422,336,00700.HK-2025-11-20-89,N
2025-11-20T09:37:30,299.46,157,00700.HK-2025-11-20-90,N
2025-11-20T09:37:35,299.396,224,00700.HK-2025-11-20-91,N
2025-11-20T09:37:40,299.382,235,00700.HK-2025-11-20-92,N
2025-11-20T09:37:45,299.411,196,00700.HK-2025-11-20-93,N
2025-11-20T09:37:50,299.36,124,00700.HK-2025-11-20-94,N
2025-11-20T09:37:55,299.333,242,00700.HK-2025-11-20-95,N
2025-11-20T09:38:00,299.346,137,00700.HK-2025-11-20-96,N
2025-11-20T09:38:05,299.356,219,00700.HK-2025-11-20-97,N
2025-11-20T09:38:10,299.303,207,00700.HK-2025-11-20-98,N
2025-11-20T09:38:15,299.307,142,00700.HK-2025-11-20-99,N
2025-11-20T09:38:20,299.328,228,00700.HK-2025-11-20-100,N
2025-11-20T09:38:25,299.393,252,00700.HK-2025-11-20-101,N
2025-11-20T09:38:30,299.311,153,00700.HK-2025-11-20-102,N
2025-11-20T09:38:35,299.342,225,00700.HK-2025-11-20-103,N
2025-11-20T09:38:40,299.372,392,00700.HK-2025-11-20-104,N
2025-11-20T09:38:45,299.407,256,00700.HK-2025-11-20-105,N
2025-11-20T09:38:50,299.464,232,00700.HK-2025-11-20-106,N
2025-11-20T09:38:55,299.445,237,00700.HK-2025-11-20-107,N
2025-11-20T09:39:00,299.399,188,00700.HK-2025-11-20-108,N
2025-11-20T09:39:05,299.369,204,00700.HK-2025-11-20-109,N
2025-11-20T09:39:10,299.508,106,00700.HK-2025-11-20-110,N
2025-11-20T09:39:15,299.549,119,00700.HK-2025-11-20-111,N
2025-11-20T09:39:20,299.521,254,00700.HK-2025-11-20-112,N
2025-11-20T09:39:25,299.525,146,00700.HK-2025-11-20-113,N
2025-11-20T09:39:30,299.482,233,00700.HK-2025-11-20-114,N
2025-11-20T09:39:35,299.438,210,00700.HK-2025-11-20-115,N
2025-11-20T09:39:40,299.441,167,00700.HK-2025-11-20-116,N
2025-11-20T09:39:45,299.569,231,00700.HK-2025-11-20-117,N
2025-11-20T09:39:50,299.448,209,00700.HK-2025-11-20-118,N
2025-11-20T09:39:55,299.408,242,00700.HK-2025-11-20-119,N
2025-11-20T09:40:00,299.361,194,00700.HK-2025-11-20-120,N
2025-11-20T09:40:05,299.391,243,00700.HK-2025-11-20-121,N
2025-11-20T09:40:10,299.319,183,00700.HK-2025-11-20-122,N
2025-11-20T09:40:15,299.291,167,00700.HK-2025-11-20-123,N
2025-11-20T09:40:20,299.396,220,00700.HK-2025-11-20-124,N
2025-11-20T09:40:25,299.321,245,00700.HK-2025-11-20-125,N
2025-11-20T09:40:30,299.448,251,00700.HK-2025-11-20-126,N
2025-11-20T09:40:35,299.357,175,00700.HK-2025-11-20-127,N
2025-11-20T09:40:40,299.433,164,00700.HK-2025-11-20-128,N
2025-11-20T09:40:45,299.459,238,00700.HK-2025-11-20-129,N
2025-11-20T09:40:50,299.404,197,00700.HK-2025-11-20-130,N
2025-11-20T09:40:55,299.21,148,00700.HK-2025-11-20-131,N
2025-11-20T09:41:00,299.195,137,00700.HK-2025-11-20-132,N
2025-11-20T09:41:05,299.292,128,00700.HK-2025-11-20-133,N
2025-11-20T09:41:10,299.266,206,00700.HK-2025-11-20-134,N
2025-11-20T09:41:15,299.352,128,00700.HK-2025-11-20-135,N
2025-11-20T09:41:20,299.422,200,00700.HK-2025-11-20-136,N
2025-11-20T09:41:25,299.363,223,00700.HK-2025-11-20-137,N
2025-11-20T09:41:30,299.375,169,00700.HK-2025-11-20-138,N
2025-11-20T09:41:35,299.379,180,00700.HK-2025-11-20-139,N
2025-11-20T09:41:40,299.386,233,00700.HK-2025-11-20-140,N
2025-11-20T09:41:45,299.481,138,00700.HK-2025-11-20-141,N
2025-11-20T09:41:50,299.609,102,00700.HK-2025-11-20-142,N
2025-11-20T09:41:55,299.6,229,00700.HK-2025-11-20-143,N
2025-11-20T09:42:00,299.617,168,00700.HK-2025-11-20-144,N
2025-11-20T09:42:05,299.604,175,00700.HK-2025-11-20-145,N
2025-11-20T09:42:10,299.569,242,00700.HK-2025-11-20-146,N
2025-11-20T09:42:15,299.59,165,00700.HK-2025-11-20-147,N
2025-11-20T09:42:20,299.644,215,00700.HK-2025-11-20-148,N
2025-11-20T09:42:25,299.693,231,00700.HK-2025-11-20-149,N
2025-11-20T09:42:30,299.643,171,00700.HK-2025-11-20-150,N
2025-11-20T09:42:35,299.688,230,00700.HK-2025-11-20-151,N
2025-11-20T09:42:40,299.687,205,00700.HK-2025-11-20-152,N
2025-11-20T09:42:45,299.763,170,00700.HK-2025-11-20-153,N
2025-11-20T09:42:50,299.796,189,00700.HK-2025-11-20-154,N
2025-11-20T09:42:55,299.783,254,00700.HK-2025-11-20-155,N
2025-11-20T09:43:00,299.832,240,00700.HK-2025-11-20-156,N
2025-11-20T09:43:05,299.911,201,00700.HK-2025-11-20-157,N
2025-11-20T09:43:10,299.952,184,00700.HK-2025-11-20-158,N
2025-11-20T09:43:15,299.971,193,00700.HK-2025-11-20-159,N
2025-11-20T09:43:20,299.977,229,00700.HK-2025-11-20-160,N
2025-11-20T09:43:25,299.928,304,00700.HK-2025-11-20-161,N
2025-11-20T09:43:30,299.867,139,00700.HK-2025-11-20-162,N
2025-11-20T09:43:35,299.937,239,00700.HK-2025-11-20-163,N
2025-11-20T09:43:40,299.974,231,00700.HK-2025-11-20-164,N
2025-11-20T09:43:45,299.974,155,00700.HK-2025-11-20-165,N
2025-11-20T09:43:50,299.978,166,00700.HK-2025-11-20-166,N
2025-11-20T09:43:55,300.037,192,00700.HK-2025-11-20-167,N
2025-11-20T09:44:00,299.987,183,00700.HK-2025-11-20-168,N
2025-11-20T09:44:05,300.012,171,00700.HK-2025-11-20-169,N
2025-11-20T09:44:10,299.963,212,00700.HK-2025-11-20-170,N
2025-11-20T09:44:15,299.977,174,00700.HK-2025-11-20-171,N
2025-11-20T09:44:20,299.949,211,00700.HK-2025-11-20-172,N
2025-11-20T09:44:25,299.862,129,00700.HK-2025-11-20-173,N
2025-11-20T09:44:30,299.819,189,00700.HK-2025-11-20-174,N
2025-11-20T09:44:35,299.838,273,00700.HK-2025-11-20-175,N
2025-11-20T09:44:40,299.889,192,00700.HK-2025-11-20-176,N
2025-11-20T09:44:45,299.888,149,00700.HK-2025-11-20-177,N
2025-11-20T09:44:50,299.887,185,00700.HK-2025-11-20-178,N
2025-11-20T09:44:55,299.906,158,00700.HK-2025-11-20-179,N
2025-11-20T09:45:00,299.937,276,00700.HK-2025-11-20-180,N
2025-11-20T09:45:05,299.931,220,00700.HK-2025-11-20-181,N
2025-11-20T09:45:10,299.972,179,00700.HK-2025-11-20-182,N
2025-11-20T09:45:15,299.986,200,00700.HK-2025-11-20-183,N
2025-11-20T09:45:20,299.992,161,00700.HK-2025-11-20-184,N
2025-11-20T09:45:25,299.993,224,00700.HK-2025-11-20-185,N
2025-11-20T09:45:30,300.08,247,00700.HK-2025-11-20-186,N
2025-11-20T09:45:35,300.209,161,00700.HK-2025-11-20-187,N
2025-11-20T09:45:40,300.262,209,00700.HK-2025-11-20-188,N
2025-11-20T09:45:45,300.393,159,00700.HK-2025-11-20-189,N
2025-11-20T09:45:50,300.343,170,00700.HK-2025-11-20-190,N
2025-11-20T09:45:55,300.215,173,00700.HK-2025-11-20-191,N
2025-11-20T09:46:00,300.17,207,00700.HK-2025-11-20-192,N
2025-11-20T09:46:05,300.19,293,00700.HK-2025-11-20-193,N
2025-11-20T09:46:10,300.247,171,00700.HK-2025-11-20-194,N
2025-11-20T09:46:15,300.193,224,00700.HK-2025-11-20-195,N
2025-11-20T09:46:20,300.114,291,00700.HK-2025-11-20-196,N
2025-11-20T09:46:25,300.185,176,00700.HK-2025-11-20-197,N
2025-11-20T09:46:30,300.082,267,00700.HK-2025-11-20-198,N
2025-11-20T09:46:35,300.075,261,00700.HK-2025-11-20-199,N
2025-11-20T09:46:40,299.979,170,00700.HK-2025-11-20-200,N
2025-11-20T09:46:45,299.98,202,00700.HK-2025-11-20-201,N
2025-11-20T09:46:50,299.953,231,00700.HK-2025-11-20-202,N
2025-11-20T09:46:55,299.889,192,00700.HK-2025-11-20-203,N
2025-11-20T09:47:00,299.896,225,00700.HK-2025-11-20-204,N
2025-11-20T09:47:05,299.938,143,00700.HK-2025-11-20-205,N
2025-11-20T09:47:10,299.846,263,00700.HK-2025-11-20-206,N
2025-11-20T09:47:15,299.866,162,00700.HK-2025-11-20-207,N
2025-11-20T09:47:20,299.959,205,00700.HK-2025-11-20-208,N
2025-11-20T09:47:25,300.03,203,00700.HK-2025-11-20-209,N
2025-11-20T09:47:30,300.154,287,00700.HK-2025-11-20-210,N
2025-11-20T09:47:35,300.139,248,00700.HK-2025-11-20-211,N
2025-11-20T09:47:40,300.178,268,00700.HK-2025-11-20-212,N
2025-11-20T09:47:45,300.12,234,00700.HK-2025-11-20-213,N
2025-11-20T09:47:50,300.183,112,00700.HK-2025-11-20-214,N
2025-11-20T09:47:55,300.112,98,00700.HK-2025-11-20-215,N
2025-11-20T09:48:00,300.096,235,00700.HK-2025-11-20-216,N
2025-11-20T09:48:05,300.186,203,00700.HK-2025-11-20-217,N
2025-11-20T09:48:10,300.284,130,00700.HK-2025-11-20-218,N
2025-11-20T09:48:15,300.182,197,00700.HK-2025-11-20-219,N
2025-11-20T09:48:20,300.205,198,00700.HK-2025-11-20-220,N
2025-11-20T09:48:25,300.081,195,00700.HK-2025-11-20-221,N
2025-11-20T09:48:30,300.002,233,00700.HK-2025-11-20-222,N
2025-11-20T09:48:35,300.024,153,00700.HK-2025-11-20-223,N
2025-11-20T09:48:40,299.993,147,00700.HK-2025-11-20-224,N
2025-11-20T09:48:45,299.99,247,00700.HK-2025-11-20-225,N
2025-11-20T09:48:50,299.931,225,00700.HK-2025-11-20-226,N
2025-11-20T09:48:55,299.899,160,00700.HK-2025-11-20-227,N
2025-11-20T09:49:00,299.892,148,00700.HK-2025-11-20-228,N
2025-11-20T09:49:05,299.859,140,00700.HK-2025-11-20-229,N
2025-11-20T09:49:10,299.977,201,00700.HK-2025-11-20-230,N
2025-11-20T09:49:15,299.935,210,00700.HK-2025-11-20-231,N
2025-11-20T09:49:20,299.928,188,00700.HK-2025-11-20-232,N
2025-11-20T09:49:25,299.965,237,00700.HK-2025-11-20-233,N
2025-11-20T09:49:30,299.933,171,00700.HK-2025-11-20-234,N
2025-11-20T09:49:35,299.917,84,00700.HK-2025-11-20-235,N
2025-11-20T09:49:40,299.826,268,00700.HK-2025-11-20-236,N
2025-11-20T09:49:45,299.925,187,00700.HK-2025-11-20-237,N
2025-11-20T09:49:50,299.959,215,00700.HK-2025-11-20-238,N
2025-11-20T09:49:55,300.144,255,00700.HK-2025-11-20-239,N
2025-11-20T09:50:00,300.136,152,00700.HK-2025-11-20-240,N
2025-11-20T09:50:05,300.04,210,00700.HK-2025-11-20-241,N
2025-11-20T09:50:10,299.994,128,00700.HK-2025-11-20-242,N
2025-11-20T09:50:15,299.956,145,00700.HK-2025-11-20-243,N
2025-11-20T09:50:20,300.057,244,00700.HK-2025-11-20-244,N
2025-11-20T09:50:25,300.056,273,00700.HK-2025-11-20-245,N
2025-11-20T09:50:30,300.061,156,00700.HK-2025-11-20-246,N
2025-11-20T09:50:35,300.152,226,00700.HK-2025-11-20-247,N
2025-11-20T09:50:40,300.09,190,00700.HK-2025-11-20-248,N
2025-11-20T09:50:45,300.037,130,00700.HK-2025-11-20-249,N
2025-11-20T09:50:50,300.093,295,00700.HK-2025-11-20-250,N
2025-11-20T09:50:55,300.009,228,00700.HK-2025-11-20-251,N
2025-11-20T09:51:00,299.97,175,00700.HK-2025-11-20-252,N
2025-11-20T09:51:05,299.935,156,00700.HK-2025-11-20-253,N
2025-11-20T09:51:10,299.937,158,00700.HK-2025-11-20-254,N
2025-11-20T09:51:15,299.954,197,00700.HK-2025-11-20-255,N
2025-11-20T09:51:20,299.939,154,00700.HK-2025-11-20-256,N
2025-11-20T09:51:25,299.905,237,00700.HK-2025-11-20-257,N
2025-11-20T09:51:30,299.935,151,00700.HK-2025-11-20-258,N
2025-11-20T09:51:35,299.941,237,00700.HK-2025-11-20-259,N
2025-11-20T09:51:40,299.841,227,00700.HK-2025-11-20-260,N
2025-11-20T09:51:45,299.801,228,00700.HK-2025-11-20-261,N
2025-11-20T09:51:50,299.755,109,00700.HK-2025-11-20-262,N
2025-11-20T09:51:55,299.658,202,00700.HK-2025-11-20-263,N
2025-11-20T09:52:00,299.673,154,00700.HK-2025-11-20-264,N
2025-11-20T09:52:05,299.711,116,00700.HK-2025-11-20-265,N
2025-11-20T09:52:10,299.707,139,00700.HK-2025-11-20-266,N
2025-11-20T09:52:15,299.668,202,00700.HK-2025-11-20-267,N
2025-11-20T09:52:20,299.617,180,00700.HK-2025-11-20-268,N
2025-11-20T09:52:25,299.677,171,00700.HK-2025-11-20-269,N
2025-11-20T09:52:30,299.727,143,00700.HK-2025-11-20-270,N
2025-11-20T09:52:35,299.759,272,00700.HK-2025-11-20-271,N
2025-11-20T09:52:40,299.611,160,00700.HK-2025-11-20-272,N
2025-11-20T09:52:45,299.645,189,00700.HK-2025-11-20-273,N
2025-11-20T09:52:50,299.668,169,00700.HK-2025-11-20-274,N
2025-11-20T09:52:55,299.673,192,00700.HK-2025-11-20-275,N
2025-11-20T09:53:00,299.743,212,00700.HK-2025-11-20-276,N
2025-11-20T09:53:05,299.763,179,00700.HK-2025-11-20-277,N
2025-11-20T09:53:10,299.734,178,00700.HK-2025-11-20-278,N
2025-11-20T09:53:15,299.757,178,00700.HK-2025-11-20-279,N
2025-11-20T09:53:20,299.775,303,00700.HK-2025-11-20-280,N
2025-11-20T09:53:25,299.827,183,00700.HK-2025-11-20-281,N
2025-11-20T09:53:30,299.899,179,00700.HK-2025-11-20-282,N
2025-11-20T09:53:35,299.777,149,00700.HK-2025-11-20-283,N
2025-11-20T09:53:40,299.665,182,00700.HK-2025-11-20-284,N
2025-11-20T09:53:45,299.666,283,00700.HK-2025-11-20-285,N
2025-11-20T09:53:50,299.685,189,00700.HK-2025-11-20-286,N
2025-11-20T09:53:55,299.735,89,00700.HK-2025-11-20-287,N
2025-11-20T09:54:00,299.749,238,00700.HK-2025-11-20-288,N
2025-11-20T09:54:05,299.66,257,00700.HK-2025-11-20-289,N
2025-11-20T09:54:10,299.681,179,00700.HK-2025-11-20-290,N
2025-11-20T09:54:15,299.719,313,00700.HK-2025-11-20-291,N
2025-11-20T09:54:20,299.73,212,00700.HK-2025-11-20-292,N
2025-11-20T09:54:25,299.702,157,00700.HK-2025-11-20-293,N
2025-11-20T09:54:30,299.752,157,00700.HK-2025-11-20-294,N
2025-11-20T09:54:35,299.756,176,00700.HK-2025-11-20-295,N
2025-11-20T09:54:40,299.785,216,00700.HK-2025-11-20-296,N
2025-11-20T09:54:45,299.847,174,00700.HK-2025-11-20-297,N
2025-11-20T09:54:50,299.831,151,00700.HK-2025-11-20-298,N
2025-11-20T09:54:55,299.804,218,00700.HK-2025-11-20-299,N
2025-11-20T09:55:00,299.85,153,00700.HK-2025-11-20-300,N
2025-11-20T09:55:05,299.902,267,00700.HK-2025-11-20-301,N
2025-11-20T09:55:10,299.927,293,00700.HK-2025-11-20-302,N
2025-11-20T09:55:15,299.88,137,00700.HK-2025-11-20-303,N
2025-11-20T09:55:20,299.773,274,00700.HK-2025-11-20-304,N
2025-11-20T09:55:25,299.813,197,00700.HK-2025-11-20-305,N
2025-11-20T09:55:30,299.829,143,00700.HK-2025-11-20-306,N
2025-11-20T09:55:35,299.976,206,00700.HK-2025-11-20-307,N
2025-11-20T09:55:40,299.983,236,00700.HK-2025-11-20-308,N
2025-11-20T09:55:45,300.012,211,00700.HK-2025-11-20-309,N
2025-11-20T09:55:50,299.964,223,00700.HK-2025-11-20-310,N
2025-11-20T09:55:55,300.077,267,00700.HK-2025-11-20-311,N
2025-11-20T09:56:00,300.173,174,00700.HK-2025-11-20-312,N
2025-11-20T09:56:05,300.113,193,00700.HK-2025-11-20-313,N
2025-11-20T09:56:10,300.117,254,00700.HK-2025-11-20-314,N
2025-11-20T09:56:15,300.015,276,00700.HK-2025-11-20-315,N
2025-11-20T09:56:20,300.006,178,00700.HK-2025-11-20-316,N
2025-11-20T09:56:25,299.945,117,00700.HK-2025-11-20-317,N
2025-11-20T09:56:30,299.994,203,00700.HK-2025-11-20-318,N
2025-11-20T09:56:35,299.917,135,00700.HK-2025-11-20-319,N
2025-11-20T09:56:40,299.897,283,00700.HK-2025-11-20-320,N
2025-11-20T09:56:45,299.881,124,00700.HK-2025-11-20-321,N
2025-11-20T09:56:50,299.866,186,00700.HK-2025-11-20-322,N
2025-11-20T09:56:55,299.705,197,00700.HK-2025-11-20-323,N
2025-11-20T09:57:00,299.691,234,00700.HK-2025-11-20-324,N
2025-11-20T09:57:05,299.802,256,00700.HK-2025-11-20-325,N
2025-11-20T09:57:10,299.785,144,00700.HK-2025-11-20-326,N
2025-11-20T09:57:15,299.94,202,00700.HK-2025-11-20-327,N
2025-11-20T09:57:20,299.941,198,00700.HK-2025-11-20-328,N
2025-11-20T09:57:25,299.952,192,00700.HK-2025-11-20-329,N
2025-11-20T09:57:30,299.918,172,00700.HK-2025-11-20-330,N
2025-11-20T09:57:35,299.916,172,00700.HK-2025-11-20-331,N
2025-11-20T09:57:40,299.873,205,00700.HK-2025-11-20-332,N
2025-11-20T09:57:45,299.858,275,00700.HK-2025-11-20-333,N
2025-11-20T09:57:50,299.699,254,00700.HK-2025-11-20-334,N
2025-11-20T09:57:55,299.774,96,00700.HK-2025-11-20-335,N
2025-11-20T09:58:00,299.753,181,00700.HK-2025-11-20-336,N
2025-11-20T09:58:05,299.669,161,00700.HK-2025-11-20-337,N
2025-11-20T09:58:10,299.602,287,00700.HK-2025-11-20-338,N
2025-11-20T09:58:15,299.658,263,00700.HK-2025-11-20-339,N
2025-11-20T09:58:20,299.702,143,00700.HK-2025-11-20-340,N
2025-11-20T09:58:25,299.67,224,00700.HK-2025-11-20-341,N
2025-11-20T09:58:30,299.597,235,00700.HK-2025-11-20-342,N
2025-11-20T09:58:35,299.582,181,00700.HK-2025-11-20-343,N
2025-11-20T09:58:40,299.625,222,00700.HK-2025-11-20-344,N
2025-11-20T09:58:45,299.603,257,00700.HK-2025-11-20-345,N
2025-11-20T09:58:50,299.539,230,00700.HK-2025-11-20-346,N
2025-11-20T09:58:55,299.574,184,00700.HK-2025-11-20-347,N
2025-11-20T09:59:00,299.594,137,00700.HK-2025-11-20-348,N
2025-11-20T09:59:05,299.649,190,00700.HK-2025-11-20-349,N
2025-11-20T09:59:10,299.618,252,00700.HK-2025-11-20-350,N
2025-11-20T09:59:15,299.576,129,00700.HK-2025-11-20-351,N
2025-11-20T09:59:20,299.482,230,00700.HK-2025-11-20-352,N
2025-11-20T09:59:25,299.406,287,00700.HK-2025-11-20-353,N
2025-11-20T09:59:30,299.281,284,00700.HK-2025-11-20-354,N
2025-11-20T09:59:35,299.294,195,00700.HK-2025-11-20-355,N
2025-11-20T09:59:40,299.261,219,00700.HK-2025-11-20-356,N
2025-11-20T09:59:45,299.259,255,00700.HK-2025-11-20-357,N
2025-11-20T09:59:50,299.266,207,00700.HK-2025-11-20-358,N
2025-11-20T09:59:55,299.244,197,00700.HK-2025-11-20-359,N
2025-11-20T10:00:00,299.262,114,00700.HK-2025-11-20-360,N
2025-11-20T10:00:05,299.182,237,00700.HK-2025-11-20-361,N
2025-11-20T10:00:10,299.192,190,00700.HK-2025-11-20-362,N
2025-11-20T10:00:15,299.193,217,00700.HK-2025-11-20-363,N
2025-11-20T10:00:20,299.161,161,00700.HK-2025-11-20-364,N
2025-11-20T10:00:25,299.172,151,00700.HK-2025-11-20-365,N
2025-11-20T10:00:30,299.197,114,00700.HK-2025-11-20-366,N
2025-11-20T10:00:35,299.258,223,00700.HK-2025-11-20-367,N
2025-11-20T10:00:40,299.274,249,00700.HK-2025-11-20-368,N
2025-11-20T10:00:45,299.373,250,00700.HK-2025-11-20-369,N
2025-11-20T10:00:50,299.263,136,00700.HK-2025-11-20-370,N
2025-11-20T10:00:55,299.226,201,00700.HK-2025-11-20-371,N
2025-11-20T10:01:00,299.257,163,00700.HK-2025-11-20-372,N
2025-11-20T10:01:05,299.268,162,00700.HK-2025-11-20-373,N
2025-11-20T10:01:10,299.231,129,00700.HK-2025-11-20-374,N
2025-11-20T10:01:15,299.176,132,00700.HK-2025-11-20-375,N
2025-11-20T10:01:20,299.118,252,00700.HK-2025-11-20-376,N
2025-11-20T10:01:25,299.061,331,00700.HK-2025-11-20-377,N
2025-11-20T10:01:30,299.09,209,00700.HK-2025-11-20-378,N
2025-11-20T10:01:35,299.039,235,00700.HK-2025-11-20-379,N
2025-11-20T10:01:40,299.005,206,00700.HK-2025-11-20-380,N
2025-11-20T10:01:45,299.158,195,00700.HK-2025-11-20-381,N
2025-11-20T10:01:50,299.226,164,00700.HK-2025-11-20-382,N
2025-11-20T10:01:55,299.224,288,00700.HK-2025-11-20-383,N
2025-11-20T10:02:00,299.187,290,00700.HK-2025-11-20-384,N
2025-11-20T10:02:05,299.229,171,00700.HK-2025-11-20-385,N
2025-11-20T10:02:10,299.267,248,00700.HK-2025-11-20-386,N
